student_id,math_score,science_score,english_score,history_score,study_hours_week,quiz_attempts,consecutive_logins,material_access_freq,improvement_rate,score_consistency,time_per_question,class_size,resource_index,faculty_ratio,peak_study_time,weekend_study_ratio,knowledge_gap,predicted_score,overall_avg,science_math_diff,eng_hist_ratio
7141,69,93,65,63,17,4,2,6,2.0293432920062786,0.1537895080320089,4.038458023116718,57,54,0.14898324222594544,21,0.5867085131472605,25,73,72,24,1.03
7142,65,63,89,71,18,3,6,14,1.5527628890944136,0.2979104411371657,4.3048998114900225,29,74,0.1399596168588304,15,0.2899256559819418,22,52,72,-2,1.25
7143,44,86,86,66,29,3,4,13,1.2843839179698728,0.8838966474462572,5.629601116019945,20,24,0.0746728075221471,15,0.21340903010686044,51,62,70,42,1.3
7144,68,62,78,63,39,4,2,1,1.8555233997742397,0.1740079979763504,2.5375867483703005,39,37,0.16355866550557113,10,0.2431668844858909,46,59,67,-6,1.24
7145,70,73,77,49,33,4,8,3,1.4448662377760686,0.18593556304167322,3.5264293383811047,56,37,0.12540574108571162,2,0.19347728840842673,24,63,67,3,1.57
7146,72,77,59,66,19,4,2,3,2.0633557476637874,0.14205525746298353,2.772894370619073,26,72,0.10221196309947267,18,0.4614547501436359,24,79,68,5,0.89
7147,33,64,69,76,19,6,2,6,0.5123636292158498,0.29531845093713693,13.127861531399596,53,55,0.0929810656797602,8,0.2858879814973288,25,60,60,31,0.91
7148,81,70,72,57,21,2,4,4,1.7168096545882394,0.13072236584287006,6.032723223599012,23,19,0.10358327681202245,3,0.08590319987456072,21,78,70,-11,1.26
7149,56,79,69,65,29,5,1,16,2.1913353208961817,0.6028164086319625,4.116754509464638,42,39,0.16134732095361182,7,0.6955966287964495,20,78,67,23,1.06
7150,73,62,72,67,27,7,5,3,1.8629137730560392,0.5386414447527922,5.618242952149199,29,40,0.11747345740402877,19,0.11297900446619115,34,78,68,-11,1.07
7151,73,86,85,80,36,3,5,2,1.6358075769541878,0.5554006939294608,4.656574607161537,24,76,0.18076313950973816,10,0.5021298928763881,33,63,81,13,1.06
7152,54,56,70,68,35,2,4,24,0.9465889186602281,0.13690251341526133,3.8344108294796824,49,63,0.13799862477324903,14,0.4275497077337038,29,74,62,2,1.03
7153,72,89,72,71,27,2,2,4,1.601848081835295,0.8522583730809299,1.6482952042193604,47,48,0.10635074156086712,18,0.17456999704423123,18,85,76,17,1.01
7154,60,80,80,67,21,5,2,2,2.1300575495967746,0.11462595789263694,3.29699928747459,24,54,0.14933943142279604,6,0.006295043622110119,26,63,71,20,1.19
7155,40,69,63,62,33,5,3,2,2.2162205188551205,0.1502840642445765,2.124821468709752,37,30,0.07314405417644534,18,0.1340101193412664,27,83,58,29,1.01
7156,79,65,68,55,6,5,1,6,1.7759131427324004,0.14823791050787158,1.5462051402656873,58,52,0.07488814636296828,12,0.42613635082103496,41,84,66,-14,1.23
7157,55,64,69,64,15,1,2,11,2.4687061497301626,0.07409051608181712,1.6097303024687428,39,47,0.11597937655392804,2,0.6668408723699808,29,71,63,9,1.08
7158,54,68,75,72,20,3,1,0,0.7373668606242803,0.6671902250126551,6.454970921952965,53,76,0.1776691259753811,7,0.46392151736834003,36,83,67,14,1.04
7159,60,69,72,69,21,4,1,2,1.8670908618934225,0.2783547383397932,7.129588589784101,58,49,0.12113561089292461,19,0.14179756427097442,42,78,67,9,1.04
7160,68,82,72,84,25,4,7,0,0.5869272833742143,0.07361915671342188,2.21192299493083,45,49,0.06094011995777681,6,0.11729697637319463,17,66,76,14,0.86
7161,64,89,69,78,25,5,1,1,2.2086171809250272,0.30658645178130933,0.7850360202212361,48,32,0.16219989089564293,5,0.09363804703218699,23,86,75,25,0.88
7162,71,71,66,81,10,2,3,12,2.0551671266731013,0.26782908310931186,9.139450290336683,39,26,0.1903971835852849,10,0.22873093070117245,25,74,72,0,0.81
7163,48,61,79,45,27,2,2,5,2.129425382643155,0.19713386648172398,6.941765742167207,49,37,0.09097917011540615,2,0.5367793893089854,43,89,58,13,1.75
7164,56,64,72,85,36,0,4,12,1.222831425978313,0.03983332436742613,5.2623190093690875,47,47,0.09381736230135257,3,0.22279879548325338,20,73,69,8,0.85
7165,63,68,79,70,33,4,10,4,0.9284483899849783,0.15017287839785284,1.5505442180032416,31,42,0.17380531417415274,13,0.43206749359988217,15,79,70,5,1.13
7166,87,59,66,72,35,1,2,21,0.9249965196316343,0.18434176845393285,3.669625849642121,34,62,0.11127218876814643,18,0.544826766213595,31,65,71,-28,0.92
7167,63,58,69,77,29,4,2,5,2.3162654540297156,0.24474513543285187,4.272931160299452,36,39,0.16994639092198005,18,0.7993301646063491,19,70,66,-5,0.89
7168,78,90,73,68,6,5,1,6,1.5445011212339719,0.19902517281963145,1.6454935752458746,47,53,0.19243539412012312,11,0.5826187395014686,37,86,77,12,1.07
7169,65,73,73,56,26,2,7,9,0.8804199334673894,0.2730662739376426,3.9366961327028416,52,52,0.07538677944570603,0,0.27133831273956877,24,83,66,8,1.3
7170,59,61,81,83,19,5,2,2,0.6585691823868709,0.12421897411287741,2.4737216670633915,27,55,0.11280697007506517,17,0.8883937265867815,18,74,71,2,0.97
7171,62,78,71,59,10,7,1,1,1.3337643295310067,0.17926408463622628,2.117679996596401,58,43,0.1480997024952581,6,0.29796779596742223,25,78,67,16,1.2
7172,62,58,80,57,37,5,3,0,0.7725111663279636,0.4901848281474899,6.367217029592709,39,70,0.1391794305748053,0,0.38449037684633514,35,67,64,-4,1.4
7173,72,59,77,65,15,3,6,6,1.209691665423267,0.5949963806275591,2.855554979137682,40,49,0.18094649259810658,12,0.12675136415748794,13,76,68,-13,1.18
7174,81,61,74,63,16,5,3,8,0.7703120553864895,0.23287193174411222,7.154054645350319,49,59,0.0814229429487573,8,0.43911822149008656,29,64,69,-20,1.17
7175,69,86,67,68,28,1,3,2,1.5840562761022527,0.600293666074023,11.341109466682333,32,85,0.09797459770434871,2,0.4357590106488604,25,64,72,17,0.98
7176,79,67,81,66,7,0,1,0,0.6300928091089784,0.11024341789306277,1.1148720864108395,59,37,0.07113063853566512,2,0.2683329532590404,24,76,73,-12,1.23
7177,53,45,67,82,34,5,10,11,0.6222935069942628,0.07838689796734769,2.388876344159262,37,43,0.12075287022851444,13,0.1972680910238334,35,84,61,-8,0.82
7178,60,82,74,73,23,6,2,6,2.1329693362316893,0.06522997427547746,6.094001932621231,32,32,0.12424080028259207,1,0.48166477535228636,31,56,72,22,1.01
7179,56,66,74,58,11,4,1,10,0.6672054078591669,0.0720436540508253,5.729170571796184,42,49,0.05167108564232309,11,0.4775944744396762,38,81,63,10,1.27
7180,68,51,73,60,16,4,1,10,2.4381559863036397,0.1840095525683044,3.0315370901849397,26,61,0.09871024553657509,21,0.20533537990315417,28,64,63,-17,1.21
7181,60,66,71,63,33,7,4,3,1.655796847013078,0.59748573602507,1.8605547675553544,46,32,0.053801276209143815,4,0.43127686628229217,42,73,65,6,1.13
7182,73,75,68,63,12,3,2,7,1.088197188782152,0.4891843784832773,7.217951341101484,50,54,0.11498756734247075,6,0.6975042360445771,30,78,69,2,1.08
7183,53,74,62,62,25,4,1,9,1.0441471305910537,0.4053071111002838,3.1561025886638414,24,71,0.16427320701979362,19,0.09925852599911068,32,81,62,21,1.0
7184,65,87,86,55,17,5,1,0,1.8296960029115292,0.1719618896712105,1.1475049816606515,35,64,0.17340628740076622,11,0.3013154269402353,22,77,73,22,1.56
7185,73,61,71,71,31,5,2,8,2.2258637612541166,0.6961106040385703,7.802924577680299,58,78,0.05202396851009141,7,0.23458038289790908,48,81,69,-12,1.0
7186,40,70,73,62,8,3,5,3,1.5426764111220266,0.3953138395050593,4.363261876111388,43,27,0.06074985601605755,1,0.41361698826204457,21,74,61,30,1.18
7187,90,63,73,57,36,6,1,2,2.0299945946168347,0.04790732974799833,3.51711907030833,57,61,0.11919010475685514,8,0.7131835266434525,28,62,70,-27,1.28
7188,61,54,83,73,28,2,1,0,2.3714794483973005,0.33267652470667775,7.501903162153074,33,45,0.17289085961544542,18,0.37427549785880876,38,69,67,-7,1.14
7189,40,78,90,77,13,2,2,1,1.710642752287843,0.15179605902390148,2.899728586705365,50,45,0.1813860328777968,15,0.4503258650723494,29,73,71,38,1.17
7190,66,74,76,65,14,2,3,7,1.3430160129055542,0.30364689095998776,1.5841615104033608,52,40,0.06048506024147465,19,0.07179786850330033,16,75,70,8,1.17
7191,65,72,73,87,15,3,3,9,0.7223903015447068,0.07594695162675964,6.497814178748984,52,53,0.12908834405084108,0,0.501112098788195,33,75,74,7,0.84
7192,64,74,66,92,37,5,2,16,1.882093465275126,0.09815805283621593,9.795965237498065,25,53,0.07088242782208885,3,0.48251606634892297,29,70,74,10,0.72
7193,76,63,63,73,11,8,7,0,2.2039988243457573,0.43375994859325945,3.9133413054305586,56,47,0.16849306070643877,5,0.49888711907759375,27,82,68,-13,0.86
7194,73,59,60,62,15,4,2,3,0.5350783160677053,0.449607744617505,4.037853069175984,30,27,0.19004319454690233,0,0.419714514463048,28,87,63,-14,0.97
7195,68,70,68,70,32,5,1,12,1.7934827917646874,0.6431868163300135,1.36708824379763,40,63,0.12323830776372104,22,0.46165073747847907,29,71,69,2,0.97
7196,70,81,58,54,34,3,1,1,0.6353097038732443,0.30251069948342874,3.7905687648226882,47,53,0.19707344861830794,8,0.15287454192207253,34,79,65,11,1.07
7197,63,86,83,58,12,4,2,1,2.3853716213143805,0.09653602253709426,3.11854059266724,32,39,0.1837185534373073,21,0.26568915952566036,26,66,72,23,1.43
7198,86,77,78,49,31,2,7,3,1.3291222965886802,0.5607561253368677,1.5769981941991353,30,52,0.07555699793394322,14,0.4632453551273461,32,68,72,-9,1.59
7199,47,70,72,61,26,3,4,4,0.8706728632835246,0.6352858235977953,3.453119624139622,41,42,0.09376510043320171,16,0.5432087466382932,33,73,62,23,1.18
7200,66,72,83,54,36,4,3,1,0.9045420278498859,0.2847010264824395,2.774185007358121,45,34,0.10316504859112488,16,0.06258374635607229,33,72,68,6,1.53
7201,65,70,66,74,18,5,4,3,0.6810926529070209,0.30146442489078784,10.240161810170237,25,65,0.0958517719743052,19,0.2591839853566153,33,83,68,5,0.89
7202,74,59,68,59,30,4,1,12,1.8152817244647603,0.18922414652206862,6.106722607694102,24,31,0.12909284458436004,16,0.379427190328246,18,74,65,-15,1.15
7203,54,70,59,71,15,2,1,4,2.2572191454324946,0.4204943046275479,1.7213138241894834,37,63,0.17753401100712662,16,0.46449983193849137,27,63,63,16,0.83
7204,44,56,81,76,11,3,5,7,1.2619351226194586,0.07664356284660044,5.160993011687646,46,51,0.18118381397096,17,0.7949707828062339,36,58,64,12,1.06
7205,66,68,68,80,34,3,1,7,1.5616673750537784,0.24472125589623248,0.8321180206153083,38,45,0.17695444323421938,3,0.4868207382715481,25,77,70,2,0.85
7206,68,86,75,64,6,2,2,2,1.0177981233322446,0.4609596873780505,7.976119800698466,58,49,0.08807226988797066,18,0.4668945249370352,18,71,73,18,1.17
7207,82,78,83,71,39,6,9,7,2.053045045581667,0.05254129703116119,1.7469257542747387,49,44,0.15824075493337117,6,0.4492898800261394,37,66,78,-4,1.17
7208,49,60,85,71,30,2,3,8,1.7989432144849336,0.37855534205994085,2.968504687055205,20,50,0.051410228414934096,0,0.11481940725479788,37,80,66,11,1.2
7209,78,69,74,81,29,2,4,2,2.49645831057137,0.3217835632225232,2.664455769473375,52,20,0.19886305108103608,2,0.7432347775570913,29,78,75,-9,0.91
7210,93,61,78,76,5,6,2,7,2.2024313923089647,0.11001705359142915,6.168325169760015,56,61,0.12935028039027852,0,0.06006758342890649,24,67,77,-32,1.02
7211,60,69,67,82,33,4,1,25,0.7815409815057517,0.5937453600486448,6.800992327931786,37,78,0.0963538361686771,6,0.2751411939137933,31,80,69,9,0.82
7212,49,80,88,49,28,2,4,4,2.1882109481224217,0.29560825538310964,7.854194921295647,34,45,0.1790816751739593,7,0.4033797915963179,31,89,66,31,1.79
7213,60,76,73,60,5,4,2,1,0.6077314913712988,0.2781733001801024,2.210432792952826,50,45,0.054909814044816575,10,0.7550216570605004,30,77,67,16,1.21
7214,65,94,75,79,29,2,1,9,0.7986991937175958,0.27742466437298546,5.698421847255678,38,48,0.05288290151870868,3,0.22894884686825545,30,75,78,29,0.95
7215,71,81,71,74,38,3,7,0,1.2696958425017324,0.23432065028110835,4.183489073259317,37,50,0.1507492334109155,15,0.7960164133140449,31,67,74,10,0.96
7216,57,72,84,66,9,5,1,3,0.8793108334782405,0.11583580352450612,7.64456362408856,56,37,0.08300074763996965,7,0.40419879983155016,23,71,69,15,1.27
7217,83,76,76,62,16,4,2,11,1.0703638271444658,0.14694370415934446,6.713525169222017,41,42,0.1769636579764653,0,0.5696396031274972,12,72,74,-7,1.22
7218,51,67,81,76,12,3,1,5,1.9202562438811588,0.2602919278967105,3.5526835818148044,49,60,0.11847198305055125,0,0.19698414712410453,35,82,68,16,1.06
7219,44,58,77,46,18,3,2,17,1.6217680484029386,0.25772840445373335,8.710659240671614,57,51,0.05386273598988711,14,0.613158633039566,30,73,56,14,1.67
7220,78,83,73,76,24,2,3,2,1.2979353469146915,0.2287399760460198,5.9903773872365935,33,53,0.14643936157653825,19,0.24268573334255733,39,54,77,5,0.96
7221,37,80,82,68,13,1,1,3,1.7920288098242516,0.1968043154530155,1.8058047905138965,48,58,0.1639093419775982,7,0.07660425074785096,26,76,66,43,1.2
7222,62,67,77,62,9,5,2,2,0.5003987175180995,0.21957571636905068,3.5000243092774332,56,63,0.0521352052517061,3,0.43779184003670196,39,79,67,5,1.24
7223,100,72,67,73,5,3,1,5,2.2579776917108374,0.39493817646825136,3.6209015571363907,59,36,0.1303886526131926,3,0.6459476137402261,30,84,78,-28,0.92
7224,64,82,67,63,15,6,1,1,1.2887235965988377,0.3177239048459486,3.0201680386099046,57,49,0.10997402617253815,2,0.6277539485269372,23,69,69,18,1.06
7225,51,78,76,68,8,5,7,1,1.47807926835646,0.10339392795368231,2.811752499054343,22,72,0.09951716195758466,13,0.2928571590584144,29,79,68,27,1.12
7226,64,55,82,67,21,7,3,6,0.7343274232002599,0.39479889493091636,8.121166110747538,33,48,0.13907453125142077,10,0.4138061509243272,22,66,67,-9,1.22
7227,64,72,88,76,8,1,2,18,2.014546490737181,0.13041040928376219,4.3607383924312515,28,64,0.1756367101651849,18,0.35744997778531856,26,65,75,8,1.16
7228,66,68,60,69,36,2,3,0,2.4900471277365472,0.188204857934826,3.3790392797232265,42,91,0.15823780705868365,22,0.4330986840403136,33,85,65,2,0.87
7229,72,81,75,46,9,2,3,10,2.0326607414694933,0.2854802313475894,0.5442431074136318,40,43,0.05481715193041552,10,0.015523655851667702,23,61,68,9,1.63
7230,52,80,78,52,26,5,1,13,0.7790827781773193,0.3729480282567982,6.198594495527125,46,43,0.13456964572751984,14,0.6706166773228457,27,73,65,28,1.5
7231,85,83,77,56,18,1,1,7,2.3599604870980224,0.3444736986015828,7.845515377994301,57,60,0.06817321768246312,3,0.7058448132718801,25,71,75,-2,1.37
7232,67,58,83,73,25,3,2,2,1.6689544241480287,0.3654965394238115,9.370362041384627,38,32,0.16608247927597433,6,0.12882772862438838,26,72,70,-9,1.14
7233,73,62,80,74,22,4,7,0,2.232094827705241,0.4366480921932303,1.7999773925198463,59,66,0.11147991848846243,12,0.42882342123942613,32,76,72,-11,1.08
7234,57,81,67,86,7,2,3,0,1.3442356893381304,0.10295241260906739,6.189617324855868,46,79,0.12443487958700854,11,0.45012826861911587,38,74,72,24,0.78
7235,80,64,66,56,15,2,7,4,1.057007899101632,0.1073511712346822,3.8478613555555423,23,73,0.08564194440709161,14,0.15228182177113206,32,71,66,-16,1.18
7236,61,54,77,82,31,5,1,7,0.542700843528964,0.19028635510150219,7.524612338129444,40,48,0.10353305912292488,8,0.502736986637758,26,85,68,-7,0.94
7237,68,75,82,46,29,5,1,1,2.3971686383642936,0.39528465268296825,3.8247390553243337,27,65,0.14907873302378094,14,0.6972688257522246,32,80,67,7,1.78
7238,53,64,76,68,39,7,3,2,0.8075696350261186,0.31379354500371254,7.216542950650835,37,62,0.19653675465025378,6,0.19938575969696382,25,64,65,11,1.12
7239,53,87,62,70,19,5,1,1,2.064070335265912,0.28097128661368753,4.424365974982249,59,41,0.19973609525695635,17,0.5953686920994133,24,83,68,34,0.88
7240,73,72,66,70,25,5,1,8,1.0566952131202845,0.060229126338461496,3.8798685406565,48,43,0.10709658366423448,1,0.8333545180672016,26,92,70,-1,0.94
7241,59,71,80,64,7,3,1,8,1.6414892534145968,0.08692559312482813,1.455135425542534,23,75,0.10358449484154311,22,0.13266622152322685,34,72,68,12,1.25
7242,54,66,72,69,28,2,3,6,2.151310703097226,0.5594489891764565,7.176235841580251,59,43,0.17174273272354995,4,0.6128976239275524,37,87,65,12,1.04
7243,57,85,75,54,9,3,6,9,1.1999478721451773,0.22256701815737412,1.5778371389584767,47,40,0.14794885683954861,16,0.5540250900621744,45,79,67,28,1.39
7244,73,73,83,77,37,3,1,0,1.3642100442882572,0.12555183427969022,7.234338433307279,57,70,0.08068334493139637,10,0.8742004241605669,36,82,76,0,1.08
7245,57,65,65,70,28,5,1,2,0.7875704253271236,0.18037777922867707,2.880122113439982,25,39,0.06882072547835603,22,0.6129369996933154,23,68,64,8,0.93
7246,63,62,71,71,10,2,4,8,1.3413034081295767,0.4512574230460498,9.26967938343418,50,65,0.05220676510897135,8,0.28332474901990745,15,91,66,-1,1.0
7247,65,69,70,64,11,7,2,15,2.151207959837979,0.304992272628876,1.9097683785386474,23,62,0.1110606493060863,20,0.6343559693332218,28,72,67,4,1.09
7248,41,60,77,64,23,1,7,8,2.2600399339645687,0.1489413512592484,1.7549237831523108,33,65,0.061646707546984994,1,0.1887231010580313,31,67,60,19,1.2
7249,47,80,81,73,25,9,3,11,1.7673076120642124,0.43298848548847957,3.7664150438036827,45,60,0.1907409911954414,8,0.7660931421435648,28,88,70,33,1.11
7250,69,51,63,85,10,0,1,0,1.4355407161841898,0.5434950932557181,2.55652831816884,27,55,0.10281531595663898,15,0.21922616730306507,30,56,67,-18,0.74
7251,56,68,74,52,7,3,1,7,0.9134451748605863,0.35820346225706434,10.64959491813021,20,75,0.05827982303511596,14,0.26246679116674787,26,72,62,12,1.42
7252,77,76,81,52,18,4,2,0,1.4102569249813608,0.4505540152423199,2.8004672025682087,55,39,0.08430460802623566,18,0.21678201254330315,28,88,71,-1,1.55
7253,76,73,60,70,24,9,2,6,2.1132883931021533,0.25402252063940917,3.298910593080001,47,54,0.13711975638097654,2,0.17633095293411422,26,71,69,-3,0.86
7254,73,62,74,64,18,8,2,0,1.1192357950071137,0.23270000308921332,4.863566542921437,23,48,0.083313584394919,14,0.8145506083638941,32,71,68,-11,1.15
7255,86,76,65,69,6,4,2,1,2.102823611033446,0.0774441848594916,4.476508035661379,24,54,0.06492891829474302,18,0.05424917497706676,28,66,74,-10,0.94
7256,64,61,69,67,29,3,3,5,0.5070805234119016,0.5147655265939374,4.863796427214768,58,57,0.1609267349637204,22,0.5859994399690936,17,78,65,-3,1.03
7257,72,69,54,74,8,6,7,1,1.1962195778925349,0.20176951844217492,2.500124193165282,44,34,0.1481169601626996,1,0.6889598280200789,30,77,67,-3,0.73
7258,57,76,86,64,37,6,4,7,2.4803799419712327,0.5236655635297742,3.362290330494783,29,49,0.17165619799816878,15,0.7161966679336034,24,67,70,19,1.34
7259,94,74,72,54,6,4,3,0,2.322002216432828,0.13975138296538425,2.9187772022618503,36,78,0.14938465616650815,22,0.56242663323734,27,83,73,-20,1.33
7260,88,63,68,59,27,2,3,8,1.79390319051989,0.03976469176576756,6.927115199440249,57,70,0.15531438186016833,12,0.3129561667981717,19,74,69,-25,1.15
7261,65,81,77,66,25,4,12,4,1.4846181514772887,0.38830598277061146,8.176713359936686,45,42,0.08989485927953256,19,0.19787267481245532,38,84,72,16,1.16
7262,69,70,66,54,19,2,8,0,1.9170516157402517,0.3806102394921261,2.1981359980951063,55,60,0.145177608087762,12,0.14853986882455966,31,82,64,1,1.22
7263,81,77,65,67,28,5,1,1,2.4617149684082524,0.1633059791630713,4.093221437734883,26,53,0.05271751139957587,16,0.9876166300233109,30,57,72,-4,0.97
7264,63,85,87,68,24,5,3,3,0.5605050819446538,0.5507824163331861,9.438872022609724,58,66,0.08583443373718241,11,0.6094758844401599,30,62,75,22,1.28
7265,57,81,89,64,29,4,2,5,1.0514332834193045,0.3823304919061086,6.723809702240048,28,56,0.14917484315583965,10,0.5307723490444208,30,73,72,24,1.39
7266,75,81,70,70,26,5,1,5,2.490397428597754,0.4293921087627589,4.267837746178845,25,48,0.1485991013390305,7,0.7452433064716251,25,84,74,6,1.0
7267,65,71,83,50,8,4,8,11,1.7086772513229613,0.09383727428380795,5.218100804391716,54,39,0.07688236838067775,1,0.7480118489303167,35,69,67,6,1.66
7268,67,77,77,57,20,3,1,2,1.9618103819408366,0.15348733718942997,3.3367145369759093,50,62,0.06499349493921407,16,0.233918954703302,23,64,69,10,1.35
7269,54,72,63,55,11,4,1,0,2.007687422762152,0.24852238848374353,2.6606097954558283,44,57,0.10582011118841628,21,0.6513271697031753,28,79,61,18,1.14
7270,44,57,67,77,28,3,2,1,1.2904270751444444,0.22120866295748104,3.9683185152054437,50,56,0.10255765172584902,21,0.44834504786603746,33,77,61,13,0.87
7271,67,73,87,93,38,4,3,0,2.3819829900604947,0.3595114669853342,2.91578748727255,37,46,0.17769389469630342,1,0.8439981430413706,13,62,80,6,0.93
7272,75,72,63,58,33,5,1,9,0.8289603416282099,0.3273920764907731,5.0800389690863454,46,54,0.09712048912864119,19,0.7728023436926684,34,85,67,-3,1.08
7273,62,75,93,65,30,6,9,0,2.1225302453696338,0.1958035976717595,4.22187001539285,20,61,0.0540059652527169,16,0.1376389170691963,39,80,73,13,1.43
7274,82,68,70,60,18,3,1,2,1.6030285704833973,0.14855207431481804,2.149602432561509,49,62,0.1738102212825059,15,0.5387103922034234,32,67,70,-14,1.16
7275,56,62,87,70,24,4,4,0,1.0751916296245645,0.5256924153240993,2.6653663907937277,24,34,0.1510936929963526,15,0.32851232481630965,35,60,68,6,1.24
7276,52,76,72,61,11,6,2,3,1.458237441680065,0.16998043630144627,7.554203530785591,45,38,0.1288791432378465,11,0.14381583190275238,46,93,65,24,1.18
7277,64,56,81,71,22,5,1,1,1.5661915365776449,0.2975123383644543,2.1777697946245818,42,74,0.059119909612404126,13,0.15307180456933994,32,69,68,-8,1.14
7278,64,84,86,75,14,5,1,7,1.2273276242148632,0.2722999503000178,2.19510462033813,45,45,0.10455397961502774,19,0.48810960386741686,27,81,77,20,1.15
7279,74,67,86,54,34,3,1,3,1.1098634183480263,0.16112137552697464,4.330531157341446,37,29,0.14222097274820564,5,0.3176541374745297,35,69,70,-7,1.59
7280,55,72,70,70,7,5,3,3,1.3872475506064976,0.14074900943636717,8.177023884641935,48,25,0.18877286938001658,4,0.408739687245998,35,61,66,17,1.0
7281,81,75,68,48,5,4,1,15,2.173075110596764,0.09879842763708534,5.306340827543571,55,58,0.13573123970704423,6,0.14023397117694833,32,76,68,-6,1.41
7282,88,75,74,65,34,4,5,1,1.9249262792710815,0.06779883263899754,2.752141859587887,29,36,0.16769769782944938,22,0.1547516781094424,28,87,75,-13,1.14
7283,64,55,64,64,6,3,1,2,0.6626575552140961,0.3708142872537708,0.4993984240871686,52,37,0.10639424638320973,15,0.8189367705284801,37,57,61,-9,1.0
7284,79,78,76,65,19,1,2,4,2.032923160976627,0.44193581074100574,3.526721165424064,44,39,0.17453880258636104,16,0.10203632911851794,13,65,74,-1,1.17
7285,52,73,68,64,15,4,1,2,2.3563425723674722,0.038079520544152326,1.7275468088701622,36,21,0.12152961221150511,10,0.5532734911455478,25,65,64,21,1.06
7286,77,63,83,62,36,7,2,8,2.4165502048300973,0.22019041827491348,2.3923786312159496,46,61,0.07585582916681398,3,0.06054071559210719,17,64,71,-14,1.34
7287,77,62,70,65,10,9,3,3,1.3126377388046406,0.1200697031114836,6.230482807233999,58,80,0.059983162003324896,19,0.34639839373372655,34,67,68,-15,1.08
7288,75,66,61,70,10,1,1,0,2.3338720845459857,0.3188222354889849,1.9227230956488421,52,23,0.08808387155231168,16,0.3465029833694468,17,84,68,-9,0.87
7289,64,57,86,70,32,5,6,1,0.8351481916703765,0.25092807050334187,3.9697437498002435,42,53,0.0596909174137083,22,0.6578709231936901,24,80,69,-7,1.23
7290,30,87,76,69,29,6,1,3,1.2990680257064249,0.2732692287426665,7.099982811568659,40,47,0.06608070486429146,10,0.5887403103459777,27,78,65,57,1.1
7291,57,84,75,61,27,3,2,7,1.513533291113336,0.37793483923763405,8.96957140091905,48,67,0.131913351237267,13,0.41902257479577154,25,74,69,27,1.23
7292,57,74,83,79,16,4,1,6,0.8655096399334767,0.0785614041969111,3.471021431378132,54,60,0.19039087724849457,11,0.14340866094585344,28,78,73,17,1.05
7293,53,67,81,84,14,5,7,5,1.8768562939668503,0.25468496731306245,2.750807826797281,23,62,0.15900308519320516,2,0.2664103047673776,22,72,71,14,0.96
7294,66,68,68,53,21,6,2,8,1.3227248225621928,0.39340940406561137,8.197235870047548,38,29,0.135636636819152,22,0.16240520629692948,17,85,63,2,1.28
7295,59,77,71,69,6,5,1,1,0.7563540643669591,0.10027263130885765,9.421974466481576,35,51,0.19975382563741467,10,0.09728354715147754,37,65,69,18,1.03
7296,55,87,66,62,21,5,4,3,1.5538922679111462,0.025732558206636374,4.871766866342381,44,40,0.14958105485787138,16,0.5106534487445376,29,82,67,32,1.06
7297,52,64,63,78,13,7,2,3,1.0735342707251647,0.29163782787695963,6.290229922317793,43,39,0.10579052047737383,11,0.6485484042325831,35,86,64,12,0.81
7298,56,58,79,67,11,8,2,18,2.382059966544278,0.31882919925852443,2.899714066323207,41,50,0.08903391590982096,11,0.10956410668599931,35,81,65,2,1.18
7299,78,85,78,68,17,5,23,18,2.151293512261481,0.17550035846478101,6.431896706752351,40,54,0.16933571709000655,11,0.32047153400813666,29,69,77,7,1.15
7300,57,52,81,73,14,4,2,3,2.1360033321569682,0.465015688489838,5.4589277462954495,37,68,0.0799198271014113,7,0.6743517845561711,37,76,65,-5,1.11
7301,58,59,85,64,26,5,2,0,1.7854127939006983,0.02468447383027241,1.4512538277459366,21,42,0.19392196637841164,19,0.4984204755933069,29,75,66,1,1.33
7302,59,67,81,86,32,5,5,10,0.6936982044388289,0.0519493072546195,1.7800770051491028,46,37,0.18300643675416706,22,0.06968023531671899,37,76,73,8,0.94
7303,69,54,81,73,18,5,1,0,1.3912257997291397,0.3532989077168883,6.806508834987804,30,45,0.08886168366971084,22,0.5750861989522603,26,82,69,-15,1.11
7304,70,81,58,78,23,2,2,3,1.7961022372546411,0.31850119324688175,1.056746756788781,35,59,0.12338197281219897,9,0.5356084967109358,33,67,71,11,0.74
7305,30,78,72,65,5,2,4,3,0.8970946053171871,0.2784195176372381,5.457383728490511,44,56,0.17134821896001573,1,0.6287739462524469,35,52,61,48,1.11
7306,77,64,82,66,31,5,7,0,1.304604795885878,0.33035261273471644,1.5435434749343957,38,45,0.12698648391384926,19,0.49495615044092944,45,76,72,-13,1.24
7307,82,82,65,76,8,3,3,2,1.4634616864626495,0.33315607396803715,3.919200050962429,21,51,0.19260714505373167,22,0.5213341593883849,21,68,76,0,0.85
7308,52,84,75,75,28,6,3,5,2.168391498522479,0.299089662166919,2.4471112937362256,39,39,0.1212732942590462,20,0.9066170902191362,16,70,71,32,1.0
7309,53,68,79,54,18,3,2,5,1.2611453226297207,0.4647887870048753,3.606484350552491,45,43,0.15981544942341447,18,0.42774044106720416,42,78,63,15,1.46
7310,59,65,78,69,27,3,2,7,1.1986447432891119,0.35298039077651777,3.596557012423806,27,47,0.15843819654824104,1,0.4148817819528653,25,62,67,6,1.13
